Driver,Team,LapTime,Year,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,DriverPoints,TeamPoints,DriverAvgQualiPos,TeamAvgQualiPos,IsStreetCircuit,F1Era,CircuitCorners,TrackAirDiff,IsHighHumidity,DriverQualiPace,DriverSeasons,CircuitLength,TeamPointsContribution,Event,CircuitId,CarEngine
RIC,McLaren,83.116,2022,27.9,34.0,990.5,False,40.0,19.0,101.0,11.93,10.2,False,GroundEffect,11,12.1,False,-1.73,11,5.793,0.19,Q1,monza,Mercedes
RIC,McLaren,82.774,2022,27.2,36.0,991.0,False,40.3,19.0,101.0,11.93,10.2,False,GroundEffect,11,13.1,False,-1.73,11,5.793,0.19,Q1,monza,Mercedes
RIC,McLaren,82.139,2022,27.2,36.0,990.7,False,40.1,19.0,101.0,11.93,10.2,False,GroundEffect,11,12.9,False,-1.73,11,5.793,0.19,Q1,monza,Mercedes
GAS,AlphaTauri,82.669,2022,27.2,36.0,990.9,False,40.3,18.0,29.0,12.4,13.03,False,GroundEffect,11,13.1,False,0.63,5,5.793,0.62,Q1,monza,Honda RBPT
GAS,AlphaTauri,82.01,2022,27.3,36.0,990.9,False,40.7,18.0,29.0,12.4,13.03,False,GroundEffect,11,13.4,False,0.63,5,5.793,0.62,Q1,monza,Honda RBPT
ALO,Alpine,82.089,2022,27.4,35.0,990.9,False,41.1,59.0,125.0,8.27,9.43,False,GroundEffect,11,13.7,False,1.16,18,5.793,0.47,Q1,monza,Renault
ALO,Alpine,82.135,2022,27.3,35.0,990.9,False,40.9,59.0,125.0,8.27,9.43,False,GroundEffect,11,13.6,False,1.16,18,5.793,0.47,Q1,monza,Renault
OCO,Alpine,82.166,2022,27.6,35.0,990.9,False,40.7,66.0,125.0,10.6,9.43,False,GroundEffect,11,13.1,False,-1.17,6,5.793,0.53,Q1,monza,Renault
OCO,Alpine,82.181,2022,27.9,34.0,990.7,False,41.1,66.0,125.0,10.6,9.43,False,GroundEffect,11,13.2,False,-1.17,6,5.793,0.53,Q1,monza,Renault
BOT,Alfa Romeo,82.911,2022,27.8,34.0,990.7,False,41.1,46.0,51.0,11.0,12.7,False,GroundEffect,11,13.3,False,1.7,9,5.793,0.9,Q1,monza,Ferrari
BOT,Alfa Romeo,82.254,2022,28.0,34.0,990.7,False,40.7,46.0,51.0,11.0,12.7,False,GroundEffect,11,12.7,False,1.7,9,5.793,0.9,Q1,monza,Ferrari
DEV,Williams,82.881,2022,27.6,35.0,990.5,False,40.4,0.0,4.0,0.0,16.97,False,GroundEffect,11,12.8,False,0.0,0,5.793,0.0,Q1,monza,Mercedes
DEV,Williams,82.567,2022,27.8,34.0,990.5,False,40.3,0.0,4.0,0.0,16.97,False,GroundEffect,11,12.5,False,0.0,0,5.793,0.0,Q1,monza,Mercedes
ZHO,Alfa Romeo,82.475,2022,28.0,33.0,990.5,False,40.7,5.0,51.0,14.4,12.7,False,GroundEffect,11,12.7,False,-1.7,0,5.793,0.1,Q1,monza,Ferrari
ZHO,Alfa Romeo,82.003,2022,27.9,34.0,990.5,False,40.0,5.0,51.0,14.4,12.7,False,GroundEffect,11,12.1,False,-1.7,0,5.793,0.1,Q1,monza,Ferrari
TSU,AlphaTauri,82.762,2022,27.2,37.0,991.0,False,40.3,11.0,29.0,13.67,13.03,False,GroundEffect,11,13.1,False,-0.64,1,5.793,0.38,Q1,monza,Honda RBPT
TSU,AlphaTauri,82.02,2022,27.2,36.0,990.9,False,40.3,11.0,29.0,13.67,13.03,False,GroundEffect,11,13.1,False,-0.64,1,5.793,0.38,Q1,monza,Honda RBPT
LAT,Williams,82.818,2022,27.4,36.0,990.9,False,40.6,0.0,4.0,18.47,16.97,False,GroundEffect,11,13.2,False,-1.5,2,5.793,0.0,Q1,monza,Mercedes
LAT,Williams,82.587,2022,27.3,36.0,990.9,False,40.7,0.0,4.0,18.47,16.97,False,GroundEffect,11,13.4,False,-1.5,2,5.793,0.0,Q1,monza,Mercedes
VET,Aston Martin,83.919,2022,27.9,34.0,990.7,False,41.1,20.0,25.0,15.08,15.83,False,GroundEffect,11,13.2,False,0.75,15,5.793,0.8,Q1,monza,Mercedes
VET,Aston Martin,82.636,2022,27.8,34.0,990.7,False,41.1,20.0,25.0,15.08,15.83,False,GroundEffect,11,13.3,False,0.75,15,5.793,0.8,Q1,monza,Mercedes
STR,Aston Martin,84.231,2022,28.0,34.0,990.7,False,40.7,5.0,25.0,16.27,15.83,False,GroundEffect,11,12.7,False,-0.44,5,5.793,0.2,Q1,monza,Mercedes
STR,Aston Martin,82.997,2022,27.6,35.0,990.5,False,40.4,5.0,25.0,16.27,15.83,False,GroundEffect,11,12.8,False,-0.44,5,5.793,0.2,Q1,monza,Mercedes
STR,Aston Martin,82.748,2022,27.8,34.0,990.5,False,40.3,5.0,25.0,16.27,15.83,False,GroundEffect,11,12.5,False,-0.44,5,5.793,0.2,Q1,monza,Mercedes
MAG,Haas F1 Team,83.167,2022,27.9,34.0,990.5,False,40.3,22.0,34.0,11.87,12.67,False,GroundEffect,11,12.4,False,0.8,7,5.793,0.65,Q1,monza,Ferrari
MAG,Haas F1 Team,82.908,2022,28.0,33.0,990.5,False,40.7,22.0,34.0,11.87,12.67,False,GroundEffect,11,12.7,False,0.8,7,5.793,0.65,Q1,monza,Ferrari
MSC,Haas F1 Team,84.063,2022,27.2,36.0,990.7,False,40.1,12.0,34.0,13.47,12.67,False,GroundEffect,11,12.9,False,-0.8,1,5.793,0.35,Q1,monza,Ferrari
MSC,Haas F1 Team,83.469,2022,27.2,36.0,990.9,False,40.3,12.0,34.0,13.47,12.67,False,GroundEffect,11,13.1,False,-0.8,1,5.793,0.35,Q1,monza,Ferrari
MSC,Haas F1 Team,83.005,2022,27.4,36.0,990.9,False,40.6,12.0,34.0,13.47,12.67,False,GroundEffect,11,13.2,False,-0.8,1,5.793,0.35,Q1,monza,Ferrari
LEC,Ferrari,81.208,2022,27.3,35.0,991.0,False,40.9,201.0,376.0,2.67,3.3,False,GroundEffect,11,13.6,False,0.63,4,5.793,0.53,Q2,monza,Ferrari
VER,Red Bull Racing,81.265,2022,27.4,35.0,990.9,False,41.1,310.0,511.0,2.6,4.0,False,GroundEffect,11,13.7,False,1.4,7,5.793,0.61,Q2,monza,Honda RBPT
SAI,Ferrari,80.878,2022,27.5,35.0,990.9,False,40.9,175.0,376.0,3.93,3.3,False,GroundEffect,11,13.4,False,-0.63,7,5.793,0.47,Q2,monza,Ferrari
PER,Red Bull Racing,81.358,2022,27.9,33.0,990.7,False,41.1,201.0,511.0,5.4,4.0,False,GroundEffect,11,13.2,False,-1.4,11,5.793,0.39,Q2,monza,Honda RBPT
HAM,Mercedes,81.708,2022,27.8,34.0,990.7,False,41.1,158.0,346.0,7.07,6.87,False,GroundEffect,11,13.3,False,-0.2,15,5.793,0.46,Q2,monza,Mercedes
RUS,Mercedes,81.747,2022,27.9,34.0,990.7,False,41.1,188.0,346.0,6.67,6.87,False,GroundEffect,11,13.2,False,0.2,3,5.793,0.54,Q2,monza,Mercedes
RUS,Mercedes,81.79,2022,27.6,35.0,990.5,False,40.4,188.0,346.0,6.67,6.87,False,GroundEffect,11,12.8,False,0.2,3,5.793,0.54,Q2,monza,Mercedes
NOR,McLaren,82.191,2022,27.6,35.0,990.5,False,40.4,82.0,101.0,8.47,10.2,False,GroundEffect,11,12.8,False,1.73,3,5.793,0.81,Q2,monza,Mercedes
NOR,McLaren,81.831,2022,27.9,34.0,990.5,False,40.3,82.0,101.0,8.47,10.2,False,GroundEffect,11,12.4,False,1.73,3,5.793,0.81,Q2,monza,Mercedes
RIC,McLaren,82.705,2022,27.9,34.0,990.5,False,40.1,19.0,101.0,11.93,10.2,False,GroundEffect,11,12.2,False,-1.73,11,5.793,0.19,Q2,monza,Mercedes
RIC,McLaren,81.855,2022,27.9,34.0,990.5,False,40.0,19.0,101.0,11.93,10.2,False,GroundEffect,11,12.1,False,-1.73,11,5.793,0.19,Q2,monza,Mercedes
GAS,AlphaTauri,82.097,2022,27.2,36.0,990.7,False,40.1,18.0,29.0,12.4,13.03,False,GroundEffect,11,12.9,False,0.63,5,5.793,0.62,Q2,monza,Honda RBPT
GAS,AlphaTauri,82.062,2022,27.2,36.0,990.9,False,40.3,18.0,29.0,12.4,13.03,False,GroundEffect,11,13.1,False,0.63,5,5.793,0.62,Q2,monza,Honda RBPT
ALO,Alpine,81.901,2022,27.4,36.0,990.9,False,40.6,59.0,125.0,8.27,9.43,False,GroundEffect,11,13.2,False,1.16,18,5.793,0.47,Q2,monza,Renault
ALO,Alpine,81.861,2022,27.3,35.0,991.0,False,40.9,59.0,125.0,8.27,9.43,False,GroundEffect,11,13.6,False,1.16,18,5.793,0.47,Q2,monza,Renault
OCO,Alpine,82.137,2022,27.7,35.0,990.7,False,40.8,66.0,125.0,10.6,9.43,False,GroundEffect,11,13.1,False,-1.17,6,5.793,0.53,Q2,monza,Renault
OCO,Alpine,82.13,2022,27.8,35.0,990.7,False,41.0,66.0,125.0,10.6,9.43,False,GroundEffect,11,13.2,False,-1.17,6,5.793,0.53,Q2,monza,Renault
BOT,Alfa Romeo,82.418,2022,27.9,34.0,990.7,False,41.0,46.0,51.0,11.0,12.7,False,GroundEffect,11,13.1,False,1.7,9,5.793,0.9,Q2,monza,Ferrari
BOT,Alfa Romeo,82.235,2022,27.9,34.0,990.7,False,41.1,46.0,51.0,11.0,12.7,False,GroundEffect,11,13.2,False,1.7,9,5.793,0.9,Q2,monza,Ferrari
DEV,Williams,82.471,2022,27.8,34.0,990.7,False,41.1,0.0,4.0,0.0,16.97,False,GroundEffect,11,13.3,False,0.0,0,5.793,0.0,Q2,monza,Mercedes
ZHO,Alfa Romeo,82.577,2022,28.0,34.0,990.7,False,40.7,5.0,51.0,14.4,12.7,False,GroundEffect,11,12.7,False,-1.7,0,5.793,0.1,Q2,monza,Ferrari
ZHO,Alfa Romeo,82.633,2022,27.9,34.0,990.7,False,40.6,5.0,51.0,14.4,12.7,False,GroundEffect,11,12.7,False,-1.7,0,5.793,0.1,Q2,monza,Ferrari
LEC,Ferrari,80.77,2022,27.8,34.0,990.5,False,40.9,201.0,376.0,2.67,3.3,False,GroundEffect,11,13.1,False,0.63,4,5.793,0.53,Q3,monza,Ferrari
LEC,Ferrari,80.161,2022,27.6,35.0,990.5,False,40.4,201.0,376.0,2.67,3.3,False,GroundEffect,11,12.8,False,0.63,4,5.793,0.53,Q3,monza,Ferrari
VER,Red Bull Racing,80.859,2022,27.8,34.0,990.5,False,40.3,310.0,511.0,2.6,4.0,False,GroundEffect,11,12.5,False,1.4,7,5.793,0.61,Q3,monza,Honda RBPT
VER,Red Bull Racing,80.306,2022,27.9,34.0,990.5,False,40.3,310.0,511.0,2.6,4.0,False,GroundEffect,11,12.4,False,1.4,7,5.793,0.61,Q3,monza,Honda RBPT
SAI,Ferrari,80.584,2022,28.0,33.0,990.5,False,40.7,175.0,376.0,3.93,3.3,False,GroundEffect,11,12.7,False,-0.63,7,5.793,0.47,Q3,monza,Ferrari
SAI,Ferrari,80.429,2022,27.9,34.0,990.5,False,40.0,175.0,376.0,3.93,3.3,False,GroundEffect,11,12.1,False,-0.63,7,5.793,0.47,Q3,monza,Ferrari
PER,Red Bull Racing,81.359,2022,27.2,36.0,990.7,False,40.1,201.0,511.0,5.4,4.0,False,GroundEffect,11,12.9,False,-1.4,11,5.793,0.39,Q3,monza,Honda RBPT
PER,Red Bull Racing,81.206,2022,27.2,36.0,990.9,False,40.3,201.0,511.0,5.4,4.0,False,GroundEffect,11,13.1,False,-1.4,11,5.793,0.39,Q3,monza,Honda RBPT
HAM,Mercedes,82.595,2022,27.4,36.0,990.9,False,40.6,158.0,346.0,7.07,6.87,False,GroundEffect,11,13.2,False,-0.2,15,5.793,0.46,Q3,monza,Mercedes
HAM,Mercedes,81.524,2022,27.3,35.0,991.0,False,40.9,158.0,346.0,7.07,6.87,False,GroundEffect,11,13.6,False,-0.2,15,5.793,0.46,Q3,monza,Mercedes
RUS,Mercedes,81.542,2022,27.7,35.0,990.7,False,40.8,188.0,346.0,6.67,6.87,False,GroundEffect,11,13.1,False,0.2,3,5.793,0.54,Q3,monza,Mercedes
NOR,McLaren,82.174,2022,27.8,35.0,990.7,False,41.0,82.0,101.0,8.47,10.2,False,GroundEffect,11,13.2,False,1.73,3,5.793,0.81,Q3,monza,Mercedes
NOR,McLaren,81.584,2022,27.9,34.0,990.7,False,41.0,82.0,101.0,8.47,10.2,False,GroundEffect,11,13.1,False,1.73,3,5.793,0.81,Q3,monza,Mercedes
RIC,McLaren,82.635,2022,27.9,34.0,990.7,False,41.1,19.0,101.0,11.93,10.2,False,GroundEffect,11,13.2,False,-1.73,11,5.793,0.19,Q3,monza,Mercedes
RIC,McLaren,81.925,2022,27.8,34.0,990.7,False,41.1,19.0,101.0,11.93,10.2,False,GroundEffect,11,13.3,False,-1.73,11,5.793,0.19,Q3,monza,Mercedes
GAS,AlphaTauri,82.648,2022,28.0,34.0,990.7,False,40.7,18.0,29.0,12.4,13.03,False,GroundEffect,11,12.7,False,0.63,5,5.793,0.62,Q3,monza,Honda RBPT
SAI,Ferrari,80.991,2023,28.2,40.0,999.0,False,40.5,102.0,201.0,5.08,5.46,False,GroundEffect,11,12.3,False,0.38,8,5.793,0.51,Q2,monza,Ferrari
VER,Red Bull Racing,81.035,2023,28.2,39.0,999.0,False,40.9,339.0,540.0,2.85,6.04,False,GroundEffect,11,12.7,False,3.19,8,5.793,0.63,Q2,monza,Honda RBPT
VER,Red Bull Racing,80.937,2023,28.3,40.0,999.0,False,40.4,339.0,540.0,2.85,6.04,False,GroundEffect,11,12.1,False,3.19,8,5.793,0.63,Q2,monza,Honda RBPT
LEC,Ferrari,81.175,2023,28.2,41.0,999.0,False,40.7,99.0,201.0,5.85,5.46,False,GroundEffect,11,12.5,False,-0.39,5,5.793,0.49,Q2,monza,Ferrari
LEC,Ferrari,80.977,2023,28.3,41.0,999.0,False,40.9,99.0,201.0,5.85,5.46,False,GroundEffect,11,12.6,False,-0.39,5,5.793,0.49,Q2,monza,Ferrari
RUS,Mercedes,81.48,2023,28.2,40.0,999.0,False,41.1,99.0,255.0,7.69,6.96,False,GroundEffect,11,12.9,False,-0.73,4,5.793,0.39,Q2,monza,Mercedes
RUS,Mercedes,81.382,2023,28.2,40.0,999.0,False,40.6,99.0,255.0,7.69,6.96,False,GroundEffect,11,12.4,False,-0.73,4,5.793,0.39,Q2,monza,Mercedes
PER,Red Bull Racing,81.413,2023,28.1,41.0,999.0,False,38.9,201.0,540.0,9.23,6.04,False,GroundEffect,11,10.8,False,-3.19,12,5.793,0.37,Q2,monza,Honda RBPT
PER,Red Bull Racing,81.24,2023,28.2,42.0,999.0,False,39.4,201.0,540.0,9.23,6.04,False,GroundEffect,11,11.2,False,-3.19,12,5.793,0.37,Q2,monza,Honda RBPT
ALB,Williams,81.272,2023,28.2,42.0,999.0,False,39.6,15.0,15.0,12.23,14.73,False,GroundEffect,11,11.4,False,2.5,4,5.793,1.0,Q2,monza,Mercedes
ALB,Williams,81.416,2023,28.3,41.0,998.9,False,39.7,15.0,15.0,12.23,14.73,False,GroundEffect,11,11.4,False,2.5,4,5.793,1.0,Q2,monza,Mercedes
PIA,McLaren,81.745,2023,28.3,41.0,999.0,False,39.9,36.0,111.0,10.46,9.23,False,GroundEffect,11,11.6,False,-1.23,0,5.793,0.32,Q2,monza,Mercedes
PIA,McLaren,81.8,2023,28.3,41.0,999.0,False,39.9,36.0,111.0,10.46,9.23,False,GroundEffect,11,11.6,False,-1.23,0,5.793,0.32,Q2,monza,Mercedes
PIA,McLaren,81.527,2023,28.2,41.0,999.0,False,38.7,36.0,111.0,10.46,9.23,False,GroundEffect,11,10.5,False,-1.23,0,5.793,0.32,Q2,monza,Mercedes
HAM,Mercedes,81.866,2023,28.2,40.0,999.0,False,38.3,156.0,255.0,6.23,6.96,False,GroundEffect,11,10.1,False,0.73,16,5.793,0.61,Q2,monza,Mercedes
HAM,Mercedes,81.369,2023,28.0,41.0,999.0,False,38.8,156.0,255.0,6.23,6.96,False,GroundEffect,11,10.8,False,0.73,16,5.793,0.61,Q2,monza,Mercedes
NOR,McLaren,81.581,2023,28.0,41.0,999.0,False,38.8,75.0,111.0,8.0,9.23,False,GroundEffect,11,10.8,False,1.23,4,5.793,0.68,Q2,monza,Mercedes
NOR,McLaren,81.911,2023,28.0,41.0,999.0,False,39.2,75.0,111.0,8.0,9.23,False,GroundEffect,11,11.2,False,1.23,4,5.793,0.68,Q2,monza,Mercedes
NOR,McLaren,81.717,2023,27.9,40.0,999.0,False,38.7,75.0,111.0,8.0,9.23,False,GroundEffect,11,10.8,False,1.23,4,5.793,0.68,Q2,monza,Mercedes
ALO,Aston Martin,81.543,2023,27.9,40.0,999.0,False,38.7,168.0,215.0,5.54,7.88,False,GroundEffect,11,10.8,False,2.34,19,5.793,0.78,Q2,monza,Mercedes
TSU,AlphaTauri,81.768,2023,28.3,40.0,999.0,False,40.9,3.0,3.0,14.0,15.54,False,GroundEffect,11,12.6,False,1.54,2,5.793,1.0,Q2,monza,Honda RBPT
TSU,AlphaTauri,81.594,2023,28.2,40.0,999.0,False,40.5,3.0,3.0,14.0,15.54,False,GroundEffect,11,12.3,False,1.54,2,5.793,1.0,Q2,monza,Honda RBPT
LAW,AlphaTauri,81.915,2023,28.2,40.0,999.0,False,40.5,0.0,3.0,20.0,15.54,False,GroundEffect,11,12.3,False,-4.46,0,5.793,0.0,Q2,monza,Honda RBPT
LAW,AlphaTauri,81.758,2023,28.3,40.0,999.0,False,40.9,0.0,3.0,20.0,15.54,False,GroundEffect,11,12.6,False,-4.46,0,5.793,0.0,Q2,monza,Honda RBPT
HUL,Haas F1 Team,81.776,2023,28.2,41.0,999.0,False,40.7,9.0,11.0,11.69,13.65,False,GroundEffect,11,12.5,False,1.96,10,5.793,0.82,Q2,monza,Ferrari
HUL,Haas F1 Team,81.838,2023,28.4,40.0,999.0,False,40.9,9.0,11.0,11.69,13.65,False,GroundEffect,11,12.5,False,1.96,10,5.793,0.82,Q2,monza,Ferrari
BOT,Alfa Romeo,81.947,2023,28.3,39.0,999.0,False,41.1,5.0,9.0,14.15,14.65,False,GroundEffect,11,12.8,False,0.5,10,5.793,0.56,Q2,monza,Ferrari
BOT,Alfa Romeo,81.94,2023,28.2,40.0,998.9,False,40.6,5.0,9.0,14.15,14.65,False,GroundEffect,11,12.4,False,0.5,10,5.793,0.56,Q2,monza,Ferrari
SAR,Williams,81.944,2023,28.2,40.0,998.9,False,39.5,0.0,15.0,17.23,14.73,False,GroundEffect,11,11.3,False,-2.5,0,5.793,0.0,Q2,monza,Mercedes
SAR,Williams,82.427,2023,28.1,41.0,999.0,False,38.9,0.0,15.0,17.23,14.73,False,GroundEffect,11,10.8,False,-2.5,0,5.793,0.0,Q2,monza,Mercedes
SAI,Ferrari,80.532,2023,28.3,41.0,998.9,False,39.7,102.0,201.0,5.08,5.46,False,GroundEffect,11,11.4,False,0.38,8,5.793,0.51,Q3,monza,Ferrari
SAI,Ferrari,80.294,2023,28.3,41.0,998.9,False,39.9,102.0,201.0,5.08,5.46,False,GroundEffect,11,11.6,False,0.38,8,5.793,0.51,Q3,monza,Ferrari
VER,Red Bull Racing,80.631,2023,28.3,41.0,999.0,False,39.9,339.0,540.0,2.85,6.04,False,GroundEffect,11,11.6,False,3.19,8,5.793,0.63,Q3,monza,Honda RBPT
VER,Red Bull Racing,80.307,2023,28.2,41.0,999.0,False,38.7,339.0,540.0,2.85,6.04,False,GroundEffect,11,10.5,False,3.19,8,5.793,0.63,Q3,monza,Honda RBPT
LEC,Ferrari,80.564,2023,28.2,40.0,999.0,False,38.3,99.0,201.0,5.85,5.46,False,GroundEffect,11,10.1,False,-0.39,5,5.793,0.49,Q3,monza,Ferrari
LEC,Ferrari,80.361,2023,28.3,40.0,999.0,False,38.2,99.0,201.0,5.85,5.46,False,GroundEffect,11,9.9,False,-0.39,5,5.793,0.49,Q3,monza,Ferrari
RUS,Mercedes,80.763,2023,28.0,40.0,999.0,False,38.3,99.0,255.0,7.69,6.96,False,GroundEffect,11,10.3,False,-0.73,4,5.793,0.39,Q3,monza,Mercedes
RUS,Mercedes,80.671,2023,28.0,41.0,999.0,False,38.8,99.0,255.0,7.69,6.96,False,GroundEffect,11,10.8,False,-0.73,4,5.793,0.39,Q3,monza,Mercedes
PER,Red Bull Racing,80.921,2023,28.0,42.0,999.0,False,38.8,201.0,540.0,9.23,6.04,False,GroundEffect,11,10.8,False,-3.19,12,5.793,0.37,Q3,monza,Honda RBPT
PER,Red Bull Racing,80.688,2023,27.9,40.0,999.0,False,38.7,201.0,540.0,9.23,6.04,False,GroundEffect,11,10.8,False,-3.19,12,5.793,0.37,Q3,monza,Honda RBPT
ALB,Williams,80.872,2023,27.9,40.0,999.0,False,38.7,15.0,15.0,12.23,14.73,False,GroundEffect,11,10.8,False,2.5,4,5.793,1.0,Q3,monza,Mercedes
ALB,Williams,80.76,2023,28.2,40.0,999.0,False,40.5,15.0,15.0,12.23,14.73,False,GroundEffect,11,12.3,False,2.5,4,5.793,1.0,Q3,monza,Mercedes
PIA,McLaren,81.12,2023,28.2,39.0,999.0,False,40.9,36.0,111.0,10.46,9.23,False,GroundEffect,11,12.7,False,-1.23,0,5.793,0.32,Q3,monza,Mercedes
PIA,McLaren,80.785,2023,28.3,40.0,999.0,False,40.4,36.0,111.0,10.46,9.23,False,GroundEffect,11,12.1,False,-1.23,0,5.793,0.32,Q3,monza,Mercedes
HAM,Mercedes,81.298,2023,28.2,41.0,999.0,False,40.7,156.0,255.0,6.23,6.96,False,GroundEffect,11,12.5,False,0.73,16,5.793,0.61,Q3,monza,Mercedes
HAM,Mercedes,80.82,2023,28.3,41.0,999.0,False,40.9,156.0,255.0,6.23,6.96,False,GroundEffect,11,12.6,False,0.73,16,5.793,0.61,Q3,monza,Mercedes
NOR,McLaren,80.979,2023,28.3,39.0,999.0,False,41.1,75.0,111.0,8.0,9.23,False,GroundEffect,11,12.8,False,1.23,4,5.793,0.68,Q3,monza,Mercedes
NOR,McLaren,81.028,2023,28.2,40.0,998.9,False,40.6,75.0,111.0,8.0,9.23,False,GroundEffect,11,12.4,False,1.23,4,5.793,0.68,Q3,monza,Mercedes
ALO,Aston Martin,81.417,2023,28.2,40.0,998.9,False,39.5,168.0,215.0,5.54,7.88,False,GroundEffect,11,11.3,False,2.34,19,5.793,0.78,Q3,monza,Mercedes
ALO,Aston Martin,81.569,2023,28.1,41.0,999.0,False,38.9,168.0,215.0,5.54,7.88,False,GroundEffect,11,10.8,False,2.34,19,5.793,0.78,Q3,monza,Mercedes
NOR,McLaren,79.911,2024,33.4,37.0,996.0,False,50.7,225.0,404.0,3.47,4.3,False,GroundEffect,11,17.3,False,0.83,5,5.793,0.56,Q1,monza,Mercedes
PIA,McLaren,80.488,2024,33.5,37.0,996.1,False,50.8,179.0,404.0,5.13,4.3,False,GroundEffect,11,17.3,False,-0.83,1,5.793,0.44,Q1,monza,Mercedes
RUS,Mercedes,80.32,2024,33.7,36.0,996.0,False,50.7,122.0,276.0,5.93,6.73,False,GroundEffect,11,17.0,False,0.8,5,5.793,0.44,Q1,monza,Mercedes
LEC,Ferrari,80.074,2024,33.6,38.0,995.9,False,49.2,192.0,370.0,5.13,5.57,False,GroundEffect,11,15.6,False,0.44,6,5.793,0.52,Q1,monza,Ferrari
LEC,Ferrari,80.278,2024,33.8,37.0,995.8,False,49.1,192.0,370.0,5.13,5.57,False,GroundEffect,11,15.3,False,0.44,6,5.793,0.52,Q1,monza,Ferrari
SAI,Ferrari,83.504,2024,33.3,35.0,995.7,False,47.9,172.0,370.0,5.64,5.57,False,GroundEffect,11,14.6,False,-0.07,9,5.793,0.46,Q1,monza,Ferrari
SAI,Ferrari,80.149,2024,33.2,35.0,995.7,False,47.6,172.0,370.0,5.64,5.57,False,GroundEffect,11,14.4,False,-0.07,9,5.793,0.46,Q1,monza,Ferrari
HAM,Mercedes,80.477,2024,33.2,37.0,995.7,False,46.9,154.0,276.0,7.53,6.73,False,GroundEffect,11,13.7,False,-0.8,17,5.793,0.56,Q1,monza,Mercedes
VER,Red Bull Racing,80.226,2024,33.0,39.0,995.6,False,47.0,295.0,434.0,1.87,5.03,False,GroundEffect,11,14.0,False,3.16,9,5.793,0.68,Q1,monza,Honda RBPT
PER,Red Bull Racing,81.11,2024,33.5,37.0,996.1,False,50.8,139.0,434.0,8.2,5.03,False,GroundEffect,11,17.3,False,-3.17,13,5.793,0.32,Q1,monza,Honda RBPT
PER,Red Bull Racing,80.598,2024,33.7,36.0,996.0,False,50.6,139.0,434.0,8.2,5.03,False,GroundEffect,11,16.9,False,-3.17,13,5.793,0.32,Q1,monza,Honda RBPT
ALB,Williams,80.82,2024,33.7,36.0,996.0,False,50.7,4.0,4.0,13.27,14.87,False,GroundEffect,11,17.0,False,1.6,4,5.793,1.0,Q1,monza,Mercedes
ALB,Williams,80.542,2024,33.7,36.0,995.9,False,50.6,4.0,4.0,13.27,14.87,False,GroundEffect,11,16.9,False,1.6,4,5.793,1.0,Q1,monza,Mercedes
HUL,Haas F1 Team,80.781,2024,33.7,37.0,995.9,False,49.1,22.0,27.0,12.0,13.8,False,GroundEffect,11,15.4,False,1.8,13,5.793,0.81,Q1,monza,Ferrari
ALO,Aston Martin,80.617,2024,33.7,36.0,995.9,False,49.3,50.0,74.0,9.53,10.6,False,GroundEffect,11,15.6,False,1.07,20,5.793,0.68,Q1,monza,Mercedes
RIC,RB,81.059,2024,33.6,37.0,995.8,False,49.3,12.0,34.0,13.0,12.3,False,GroundEffect,11,15.7,False,-0.7,13,5.793,0.35,Q1,monza,Honda RBPT
MAG,Haas F1 Team,80.856,2024,33.8,37.0,995.8,False,49.1,5.0,27.0,15.6,13.8,False,GroundEffect,11,15.3,False,-1.8,9,5.793,0.19,Q1,monza,Ferrari
GAS,Alpine,81.908,2024,33.7,36.0,995.8,False,47.9,8.0,13.0,14.67,14.5,False,GroundEffect,11,14.2,False,-0.17,7,5.793,0.62,Q1,monza,Renault
GAS,Alpine,80.748,2024,33.6,36.0,995.8,False,48.0,8.0,13.0,14.67,14.5,False,GroundEffect,11,14.4,False,-0.17,7,5.793,0.62,Q1,monza,Renault
OCO,Alpine,81.346,2024,33.5,36.0,995.7,False,48.0,5.0,13.0,14.33,14.5,False,GroundEffect,11,14.5,False,0.17,8,5.793,0.38,Q1,monza,Renault
OCO,Alpine,80.764,2024,33.3,35.0,995.7,False,47.9,5.0,13.0,14.33,14.5,False,GroundEffect,11,14.6,False,0.17,8,5.793,0.38,Q1,monza,Renault
TSU,RB,81.068,2024,33.2,35.0,995.7,False,47.6,22.0,34.0,11.6,12.3,False,GroundEffect,11,14.4,False,0.7,3,5.793,0.65,Q1,monza,Honda RBPT
STR,Aston Martin,81.013,2024,33.2,39.0,995.6,False,47.1,24.0,74.0,11.67,10.6,False,GroundEffect,11,13.9,False,-1.07,7,5.793,0.32,Q1,monza,Mercedes
COL,Williams,81.061,2024,33.6,36.0,996.0,False,50.6,0.0,4.0,0.0,14.87,False,GroundEffect,11,17.0,False,0.0,0,5.793,0.0,Q1,monza,Mercedes
BOT,Kick Sauber,81.101,2024,33.7,36.0,996.0,False,51.0,0.0,0.0,15.0,16.63,False,GroundEffect,11,17.3,False,1.63,11,5.793,0.5,Q1,monza,Ferrari
ZHO,Kick Sauber,81.968,2024,33.7,37.0,995.9,False,49.1,0.0,0.0,18.27,16.63,False,GroundEffect,11,15.4,False,-1.64,2,5.793,0.5,Q1,monza,Ferrari
